avgAnnCount,incidenceRate,studyPerCap,AvgHouseholdSize,PctNoHS18_24,PctHS18_24,PctUnemployed16_Over,PctBlack,PctAsian,PctOtherRace,BirthRate,TARGET_deathRate,binnedInc,Geography
175.0,405.3,28.273,2.39,37.6,27.3,7.2,29.62,1.078,2.181,7.919,180.1,BIN_1,EAST
31.0,397.1,0.0,2.58,19.5,40.9,16.4,58.82,1.277,0.557,7.881,194.6,BIN_1,EAST
112.0,463.6,0.0,2.64,21.9,43.1,12.2,52.61,0.52,0.279,5.967,186.4,BIN_1,EAST
157.0,482.8,0.0,2.77,26.2,32.6,11.3,20.898,0.103,2.09,5.5,205.6,BIN_2,EAST
10.0,295.7,0.0,2.56,27.5,15.3,5.8,55.846,0.0,0.956,2.647,143.1,BIN_1,EAST
27.0,340.7,0.0,2.16,30.5,56.1,10.0,41.654,0.0,0.0,5.071,179.9,BIN_1,EAST
169.0,469.0,0.0,2.42,10.2,33.7,6.8,2.728,0.302,1.644,3.823,144.6,BIN_2,EAST
409.0,415.7,0.0,2.96,20.5,31.4,10.3,3.981,1.381,4.224,6.315,182.8,BIN_3,EAST
49.0,451.7,0.0,2.52,31.6,37.7,6.7,37.695,0.524,1.572,2.919,195.0,BIN_1,EAST
69.0,481.7,0.0,2.45,35.1,35.6,8.9,42.358,0.741,2.642,7.442,210.0,BIN_1,EAST
57.0,463.9,327.69,2.8,13.1,42.5,7.3,37.812,0.011,0.277,1.811,178.0,BIN_1,EAST
113.0,434.6,0.0,2.65,23.4,50.2,9.8,29.684,0.269,0.18,2.338,160.0,BIN_2,EAST
27.0,431.7,0.0,2.39,36.7,48.4,11.3,0.0,0.129,0.412,9.375,121.0,BIN_2,WEST
297.0,378.7,11.941,2.67,7.7,30.6,7.2,0.748,1.307,1.271,5.416,151.5,BIN_3,WEST
61.0,468.9,0.0,2.45,15.8,53.5,10.1,0.473,0.539,0.132,5.09,222.2,BIN_3,WEST
183.0,422.8,22.227,3.07,17.2,41.7,7.1,0.293,0.707,4.281,7.304,155.8,BIN_3,WEST
89.0,380.7,46.313,2.35,17.5,40.5,4.1,0.089,1.244,7.358,7.863,94.4,BIN_5,WEST
48.0,507.4,0.0,2.29,19.4,33.2,10.5,0.537,0.349,0.087,3.704,163.9,BIN_4,WEST
256.0,454.1,501.684,2.36,23.8,49.9,6.2,0.175,0.487,0.436,6.718,175.5,BIN_3,WEST
409.0,420.4,36.334,2.9,16.7,40.7,5.6,0.456,0.838,5.401,7.808,137.4,BIN_4,WEST
57.0,394.4,0.0,2.55,38.9,39.3,4.7,0.237,0.182,0.775,5.524,161.0,BIN_2,WEST
13.0,351.1,0.0,2.59,46.3,13.8,6.8,1.998,0.49,0.754,4.314,107.2,BIN_3,WEST
792.0,458.6,106.035,2.98,19.0,40.7,9.4,0.441,0.793,4.095,6.94,154.8,BIN_3,WEST
35.0,431.8,0.0,0.026,9.8,30.9,1.5,0.103,0.162,1.087,5.125,184.5,BIN_5,WEST
81.0,345.3,0.0,2.96,18.5,41.3,5.7,0.188,0.342,5.122,8.098,133.7,BIN_3,WEST
61.0,439.7,0.0,2.05,29.0,32.0,7.3,0.164,0.444,0.759,6.402,164.7,BIN_2,WEST
29.0,447.3,489.356,2.33,34.5,23.6,3.3,0.0,0.024,0.402,3.808,160.5,BIN_2,WEST
45.0,360.0,0.0,3.03,24.0,49.1,5.0,0.077,0.077,1.363,9.856,136.3,BIN_4,WEST
53.0,383.5,0.0,2.75,19.2,39.2,6.0,0.355,0.085,2.812,6.446,140.9,BIN_3,WEST
122.0,533.0,0.0,2.63,18.5,55.9,14.2,0.0,0.759,1.44,4.496,190.0,BIN_2,WEST
81.0,460.6,0.0,2.84,23.0,44.2,3.8,0.072,0.597,9.44,6.794,151.5,BIN_3,WEST
97.0,375.5,0.0,2.38,25.8,53.6,6.4,0.147,0.276,0.233,5.368,162.0,BIN_2,WEST
88.0,402.5,0.0,3.3,18.9,39.8,6.1,0.194,0.007,3.251,6.959,136.4,BIN_4,WEST
92.0,441.3,0.0,2.95,26.6,39.4,6.6,0.084,0.561,4.357,8.496,147.6,BIN_3,WEST
777.0,475.2,525.455,2.54,16.0,36.8,7.9,0.365,0.878,0.375,7.002,173.4,BIN_4,WEST
134.0,395.9,0.0,2.33,2.9,15.2,7.6,0.655,2.254,0.55,4.021,148.9,BIN_3,WEST
55.0,435.5,0.0,2.03,12.5,60.0,6.1,0.347,0.411,0.411,5.332,142.6,BIN_2,WEST
33.0,538.6,0.0,2.31,41.2,34.0,6.5,0.079,0.577,0.42,4.803,185.6,BIN_2,WEST
22.0,460.0,0.0,3.21,16.0,52.3,6.0,0.0,0.228,7.681,6.751,145.9,BIN_3,WEST
74.0,376.2,0.0,3.6,4.3,16.6,10.2,0.694,1.1,0.968,6.963,125.2,BIN_1,WEST
92.0,405.3,0.0,2.83,15.9,43.9,4.8,0.291,0.37,6.973,5.314,163.5,BIN_3,WEST
245.0,466.9,449.461,2.4,8.9,33.8,6.1,0.392,1.008,0.254,6.338,180.1,BIN_3,WEST
19.0,349.5,0.0,2.66,17.1,61.3,6.7,0.0,0.0,0.377,5.385,141.0,BIN_3,WEST
56.0,446.4,0.0,2.85,26.8,47.0,11.7,0.079,0.167,4.593,9.079,152.5,BIN_2,WEST
120.0,457.5,960.867,2.77,27.1,37.2,10.1,0.432,0.392,1.789,8.451,166.0,BIN_3,WEST
30.0,385.5,0.0,2.99,26.1,39.1,9.4,0.323,0.013,9.52,12.937,114.3,BIN_4,WEST
95.0,497.6,0.0,2.16,23.1,43.3,11.8,0.318,0.573,0.199,8.245,225.1,BIN_1,WEST
25.0,376.2,0.0,2.85,23.6,47.1,8.5,0.233,0.146,5.27,7.958,114.2,BIN_5,WEST
399.0,471.4,461.305,2.71,16.3,28.5,5.9,0.507,1.597,2.141,8.552,165.4,BIN_3,WEST
54.0,410.8,0.0,2.99,19.5,44.4,5.7,0.041,0.165,0.051,1.605,131.6,BIN_4,WEST
72.0,481.0,0.0,2.59,12.8,38.4,9.7,0.0,0.928,1.596,8.793,173.6,BIN_1,WEST
403.0,467.4,253.682,2.44,14.9,33.3,6.8,3.785,0.835,0.535,5.867,167.4,BIN_3,CENTER
44.0,398.4,0.0,2.65,14.2,42.4,13.9,34.424,0.312,0.299,4.374,181.1,BIN_1,CENTER
104.0,492.1,0.0,2.57,11.2,23.8,6.4,5.557,0.809,0.52,5.737,171.7,BIN_4,CENTER
245.0,447.8,0.0,2.95,21.3,31.3,9.7,2.212,1.305,6.596,5.621,163.7,BIN_5,CENTER
37.0,520.2,0.0,2.43,28.9,15.6,5.4,16.693,1.152,0.029,3.908,165.8,BIN_4,CENTER
229.0,486.3,2768.928,2.4,18.0,38.4,7.6,0.595,0.765,2.234,5.996,172.2,BIN_4,CENTER
35.0,493.0,0.0,2.37,17.6,19.0,5.4,0.12,0.02,0.0,6.911,152.3,BIN_4,CENTER
115.0,502.6,0.0,0.022,15.2,40.6,8.1,1.226,0.422,0.851,4.904,194.4,BIN_4,CENTER
74.0,448.2,0.0,2.51,16.0,45.2,8.5,3.501,0.249,4.497,4.77,195.3,BIN_3,CENTER
781.0,450.2,588.908,2.38,4.3,14.3,6.5,12.588,9.985,0.978,3.467,152.5,BIN_3,CENTER
245.0,535.2,0.0,2.31,17.2,43.0,5.4,1.684,0.526,0.181,4.048,196.0,BIN_3,CENTER
100.0,467.0,0.0,2.4,11.9,36.9,8.5,0.316,0.433,0.538,5.791,199.1,BIN_4,CENTER
97.0,521.0,0.0,2.39,17.7,37.1,6.7,0.545,0.162,0.0,6.405,190.0,BIN_3,CENTER
210.0,475.8,0.0,2.59,17.4,25.4,4.9,3.446,0.543,0.517,3.719,167.0,BIN_5,CENTER
267.0,464.1,476.0,2.31,6.4,14.8,9.7,3.46,1.005,0.183,4.438,176.1,BIN_2,CENTER
139.0,536.7,0.0,2.37,18.1,29.3,6.8,3.562,0.404,0.205,3.963,191.5,BIN_3,CENTER
69.0,489.0,0.0,2.51,14.0,36.1,7.4,0.21,0.85,0.0,6.796,201.4,BIN_4,CENTER
437.0,485.5,19.166,2.65,5.6,20.4,10.4,6.915,2.445,4.382,4.533,171.7,BIN_5,CENTER
109.0,512.9,0.0,2.36,16.7,44.7,7.7,0.5,0.073,1.123,8.026,195.5,BIN_5,CENTER
114.0,475.1,0.0,2.58,29.6,29.7,6.1,0.484,0.641,1.145,6.288,177.5,BIN_4,CENTER
48.0,517.6,0.0,2.37,12.0,26.5,8.3,0.556,0.226,0.0,9.854,189.9,BIN_3,CENTER
748.0,480.8,47.073,3.14,19.3,30.2,6.2,2.906,8.28,1.705,5.247,129.9,BIN_5,EAST
140.0,493.5,0.0,2.54,19.2,37.6,8.4,9.607,0.733,2.976,6.797,198.3,BIN_2,EAST
156.0,408.2,0.0,2.58,25.4,42.9,10.0,1.196,0.45,4.6,6.55,136.4,BIN_2,EAST
18.0,488.4,0.0,2.67,14.5,51.7,7.1,6.932,0.0,0.292,0.856,211.1,BIN_2,EAST
432.0,449.1,23.929,2.49,20.5,39.8,9.3,25.662,1.187,3.007,5.647,168.9,BIN_3,EAST
266.0,478.8,0.0,2.83,27.2,36.2,8.3,4.525,1.083,2.528,6.428,191.7,BIN_3,EAST
124.0,434.1,0.0,2.7,20.8,38.3,10.5,28.737,0.349,4.072,3.795,199.1,BIN_1,EAST
115.0,464.0,0.0,2.4,19.9,37.8,6.8,36.342,0.71,2.78,6.787,177.8,BIN_3,EAST
244.0,477.0,0.0,2.74,20.0,36.2,7.7,3.848,2.196,4.294,6.011,180.5,BIN_2,EAST
844.0,482.4,258.351,3.0,20.6,36.3,7.5,7.546,1.747,5.993,6.393,153.5,BIN_4,EAST
43.0,349.7,0.0,2.49,46.6,35.4,14.6,73.224,0.394,1.396,3.167,160.6,BIN_1,EAST
162.0,500.5,138.629,2.63,19.9,39.5,12.3,4.908,0.774,1.047,6.09,213.9,BIN_2,EAST
160.0,417.0,59.914,2.79,14.2,25.1,8.0,16.305,0.894,0.43,5.808,139.4,BIN_5,EAST
146.0,425.6,0.0,2.48,27.7,41.0,6.2,19.974,0.396,1.682,8.22,166.4,BIN_2,EAST
62.0,475.7,0.0,2.65,28.4,30.1,12.1,9.83,0.034,0.026,5.545,178.8,BIN_2,EAST
825.0,477.6,13.778,3.0,19.3,34.5,10.3,39.249,3.034,1.734,3.86,175.9,BIN_5,EAST
576.0,437.6,6.665,2.72,13.5,36.7,9.7,29.319,2.828,2.915,5.667,174.0,BIN_4,EAST
50.0,434.9,0.0,2.71,22.8,39.9,6.8,28.476,0.085,0.563,5.602,192.8,BIN_1,EAST
303.0,493.1,0.0,2.88,17.6,40.7,7.9,7.219,1.82,0.705,4.117,213.2,BIN_4,EAST
73.0,476.7,0.0,2.61,16.2,50.0,12.7,21.268,0.412,0.603,3.747,169.3,BIN_2,EAST
68.0,411.6,0.0,2.75,46.4,22.7,6.6,16.271,0.0,5.851,4.832,171.6,BIN_1,EAST
93.0,461.6,0.0,0.026,31.6,35.7,17.0,54.507,0.122,0.843,4.43,211.2,BIN_1,EAST
41.0,409.5,0.0,2.53,31.3,28.8,10.3,33.535,0.224,1.379,3.775,215.0,BIN_1,EAST
46.0,384.8,3935.377,2.8,30.0,35.8,9.0,34.552,1.848,0.02,2.641,167.8,BIN_1,EAST
150.0,472.1,0.0,2.76,18.9,40.7,9.5,25.708,0.741,0.115,3.93,162.1,BIN_4,EAST
103.0,506.7,0.0,2.62,19.8,27.4,15.6,30.551,0.646,0.105,4.344,204.1,BIN_2,EAST
43.0,429.4,0.0,2.72,25.9,26.4,14.6,24.752,0.807,0.98,6.907,209.2,BIN_1,EAST
253.0,451.7,62.852,2.65,24.3,41.3,6.6,36.134,1.052,0.326,4.598,169.7,BIN_1,EAST
132.0,520.4,0.0,2.76,22.6,23.2,7.2,19.899,2.318,0.729,5.414,192.8,BIN_5,EAST
185.0,425.5,0.0,2.72,10.7,45.3,12.9,40.494,2.212,4.172,9.714,170.3,BIN_2,EAST
42.0,383.2,0.0,2.23,15.2,36.6,9.3,32.565,0.272,0.078,1.638,196.7,BIN_2,EAST
41.0,366.5,0.0,3.27,15.9,53.4,15.6,23.378,1.326,5.588,5.82,180.9,BIN_3,EAST
457.0,485.0,70.881,2.78,13.9,25.7,13.0,36.128,1.741,1.628,6.144,180.9,BIN_2,EAST
169.0,536.1,0.0,2.66,9.3,23.2,8.2,2.264,0.278,0.417,3.509,158.1,BIN_3,EAST
116.0,467.6,0.0,2.61,35.2,27.4,9.5,41.813,0.056,0.954,5.374,219.5,BIN_1,EAST
74.0,460.3,0.0,2.62,43.7,25.1,18.7,59.494,1.581,0.826,6.381,214.9,BIN_1,EAST
168.0,534.0,0.0,2.75,18.6,35.9,8.7,8.983,1.222,3.347,5.508,227.2,BIN_3,EAST
125.0,456.9,0.0,2.65,35.9,30.1,12.8,38.311,0.578,1.554,6.366,173.9,BIN_1,EAST
36.0,450.6,0.0,0.024,23.7,42.2,6.5,31.065,0.0,0.101,2.32,200.8,BIN_1,EAST
131.0,511.7,0.0,2.55,34.2,41.8,13.5,47.472,0.274,1.11,7.192,179.7,BIN_1,EAST
145.0,461.6,0.0,2.68,25.7,31.8,10.5,24.154,0.832,0.546,4.581,139.2,BIN_4,EAST
43.0,437.0,0.0,2.62,18.4,27.5,6.7,26.416,0.424,1.115,6.796,163.1,BIN_1,EAST
106.0,471.5,3657.32,2.76,10.0,45.9,6.9,23.179,0.441,0.564,3.703,172.3,BIN_4,EAST
176.0,453.0,0.0,2.75,24.8,34.1,11.1,0.916,0.431,2.17,3.894,204.0,BIN_2,EAST
947.0,504.8,174.495,2.61,12.5,32.3,11.0,44.768,2.408,2.72,6.992,190.0,BIN_2,EAST
157.0,465.6,0.0,2.88,12.0,27.0,5.0,5.898,3.927,0.151,3.594,140.8,BIN_5,EAST
81.0,455.9,0.0,2.63,19.5,39.2,5.3,16.197,0.313,1.757,6.673,150.6,BIN_3,EAST
542.0,495.4,6.569,2.99,14.2,39.2,8.7,17.546,1.008,1.243,4.002,173.2,BIN_5,EAST
135.0,487.9,2844.311,2.5,8.7,23.3,11.3,45.706,1.063,4.862,2.875,222.3,BIN_2,EAST
196.0,512.6,263.948,2.61,16.9,43.3,8.3,1.446,0.689,1.036,5.382,176.4,BIN_4,EAST
90.0,472.0,0.0,2.92,12.8,41.9,10.4,11.273,0.382,0.18,3.423,224.3,BIN_4,EAST
51.0,341.5,0.0,0.026,21.9,41.6,7.4,33.572,0.147,1.079,3.86,127.1,BIN_1,EAST
129.0,438.7,0.0,2.49,17.4,46.7,6.3,26.592,0.546,2.796,5.057,186.9,BIN_2,EAST
20.0,527.2,0.0,2.29,11.8,53.9,11.2,49.226,0.387,0.0,8.616,250.0,BIN_1,EAST
114.0,466.6,0.0,2.34,25.9,37.6,7.3,1.887,0.775,2.637,5.05,169.0,BIN_2,EAST
38.0,374.8,0.0,2.54,36.4,34.4,10.4,61.887,2.078,0.15,10.853,127.0,BIN_1,EAST
903.0,453.5,535.202,2.68,20.0,38.0,12.0,54.831,1.707,1.155,6.252,197.6,BIN_1,EAST
373.0,437.7,0.0,2.91,18.8,40.0,11.2,49.289,1.965,2.213,5.789,162.1,BIN_4,EAST
19.0,358.0,0.0,2.7,15.6,28.3,12.4,23.946,0.158,1.774,6.256,151.3,BIN_2,EAST
82.0,475.8,353.057,2.61,30.1,33.0,9.8,41.996,0.042,0.056,7.93,214.9,BIN_1,EAST
361.0,511.1,0.0,2.76,25.8,34.4,12.4,32.897,0.919,1.097,5.052,196.2,BIN_1,EAST
158.0,476.6,0.0,2.7,25.0,28.2,10.6,12.198,0.441,1.858,7.304,213.1,BIN_1,EAST
35.0,512.8,0.0,2.48,55.1,37.9,14.5,48.688,1.653,17.536,2.584,228.8,BIN_1,EAST
158.0,460.0,0.0,2.58,17.8,28.8,14.4,51.662,1.349,2.374,6.813,181.7,BIN_1,EAST
1962.668,453.549,0.0,2.18,43.3,20.7,3.3,0.195,0.078,0.117,7.094,178.0,BIN_3,CENTER
1962.668,453.549,45.602,2.46,3.1,15.9,4.9,3.108,2.031,0.428,4.611,151.9,BIN_4,CENTER
1962.668,453.549,1896.259,2.27,8.6,28.9,3.2,0.449,0.433,0.744,5.657,161.5,BIN_4,CENTER
1962.668,453.549,0.0,2.51,13.8,34.3,5.4,1.239,0.584,0.158,5.169,187.8,BIN_4,CENTER
1962.668,453.549,638.033,2.76,13.1,26.7,3.8,1.188,2.522,0.607,5.473,148.8,BIN_5,CENTER
1962.668,453.549,0.0,2.19,18.0,44.2,7.4,0.361,0.498,0.126,7.942,168.1,BIN_3,CENTER
1962.668,453.549,0.0,2.36,22.7,29.7,2.6,0.815,0.247,0.971,8.914,167.2,BIN_4,CENTER
1962.668,453.549,0.0,2.63,19.1,37.8,5.5,1.163,0.756,0.448,5.001,149.0,BIN_5,CENTER
1962.668,453.549,0.0,2.51,5.2,24.4,4.3,2.006,1.153,0.577,6.781,161.0,BIN_5,CENTER
1962.668,453.549,0.0,2.48,20.8,37.4,7.4,0.251,0.423,0.046,7.495,184.9,BIN_3,CENTER
1962.668,453.549,0.0,1.93,11.8,25.8,4.0,0.905,0.924,1.251,2.465,128.7,BIN_4,CENTER
1962.668,453.549,0.0,2.38,29.4,36.8,4.9,0.619,2.734,3.714,8.062,153.8,BIN_4,CENTER
1962.668,453.549,378.382,2.36,12.8,29.2,5.7,0.639,0.503,0.067,6.153,176.7,BIN_4,CENTER
1962.668,453.549,0.0,2.67,13.3,38.6,3.5,0.537,0.473,0.36,6.387,153.6,BIN_5,CENTER
1962.668,453.549,80.917,2.32,11.5,25.3,4.5,0.576,0.243,0.175,6.19,160.9,BIN_4,CENTER
1962.668,453.549,1138.79,2.18,15.6,34.1,4.2,0.358,0.415,0.401,3.507,158.9,BIN_4,CENTER
1962.668,453.549,0.0,2.4,21.7,31.1,4.3,0.408,0.389,0.197,5.655,152.7,BIN_4,CENTER
1962.668,453.549,65.332,2.33,15.9,36.6,4.9,1.13,1.308,1.075,5.847,164.1,BIN_3,CENTER
1962.668,453.549,0.0,2.42,14.8,36.9,5.3,1.113,0.571,0.28,6.136,161.6,BIN_5,CENTER
1962.668,453.549,0.0,2.32,15.7,29.4,3.6,0.0,0.302,0.369,8.228,159.9,BIN_4,CENTER
1962.668,453.549,0.0,2.35,11.8,30.3,4.9,0.303,0.223,0.154,3.366,141.8,BIN_5,CENTER
1962.668,453.549,0.0,2.32,19.9,42.5,5.0,0.554,0.544,0.423,3.229,156.0,BIN_3,CENTER
1962.668,453.549,0.0,2.33,14.7,27.1,7.1,0.489,0.39,0.273,6.184,177.7,BIN_4,CENTER
1962.668,453.549,0.0,2.32,10.7,28.0,3.2,0.196,2.478,1.283,7.996,130.4,BIN_4,CENTER
1962.668,453.549,0.0,2.55,14.6,40.1,9.8,0.431,0.331,0.137,4.499,162.2,BIN_4,CENTER
1962.668,453.549,1504.396,2.48,18.7,24.0,4.8,2.917,0.653,4.026,5.73,147.5,BIN_5,CENTER
1962.668,453.549,0.0,2.28,16.4,33.9,2.8,0.603,0.201,0.089,6.869,168.3,BIN_4,CENTER
1962.668,453.549,0.0,2.18,18.8,34.7,7.8,0.881,0.643,0.015,3.368,173.3,BIN_3,CENTER
1962.668,453.549,0.0,2.24,23.3,33.7,3.7,0.627,0.812,0.128,6.787,145.6,BIN_4,CENTER
1962.668,453.549,0.0,2.06,13.3,41.9,4.8,0.112,0.0,0.447,7.011,164.5,BIN_4,CENTER
1962.668,453.549,0.0,2.4,12.9,62.5,4.8,0.582,0.912,0.0,5.925,172.7,BIN_3,CENTER
1962.668,453.549,36.149,2.52,12.8,38.9,5.3,0.592,0.484,1.945,7.14,166.9,BIN_5,CENTER
1962.668,453.549,0.0,2.25,17.9,31.6,2.8,0.379,0.155,1.136,5.539,146.8,BIN_4,CENTER
1962.668,453.549,0.0,2.46,7.3,23.5,5.3,2.926,3.331,2.841,5.799,163.0,BIN_4,CENTER
1962.668,453.549,1586.33,2.4,15.1,27.8,4.5,0.375,0.621,1.462,7.114,175.4,BIN_5,CENTER
1962.668,453.549,0.0,2.71,27.5,41.0,9.2,0.564,0.437,0.71,8.349,215.7,BIN_2,CENTER
1962.668,453.549,0.0,2.32,20.4,35.1,4.7,0.264,0.19,0.328,6.11,148.2,BIN_4,CENTER
1962.668,453.549,49.945,2.26,19.6,29.7,3.5,0.349,0.541,0.265,7.7,162.5,BIN_4,CENTER
1962.668,453.549,0.0,2.48,20.2,37.2,4.7,0.437,0.419,0.238,6.093,151.2,BIN_4,CENTER
1962.668,453.549,0.0,2.52,18.4,33.4,7.7,0.573,0.442,0.256,6.653,190.0,BIN_4,CENTER
1962.668,453.549,0.0,2.43,16.2,35.1,5.8,0.543,0.504,0.261,5.735,169.5,BIN_4,CENTER
1962.668,453.549,0.0,2.51,27.4,23.4,6.5,3.023,2.024,0.879,6.167,155.6,BIN_3,CENTER
1962.668,453.549,0.0,2.24,18.9,32.6,4.5,0.352,0.434,0.621,6.466,156.4,BIN_4,CENTER
1962.668,453.549,0.0,2.39,3.8,14.8,4.0,2.436,1.478,0.958,5.33,133.3,BIN_5,CENTER
1962.668,453.549,0.0,2.71,41.1,29.3,6.9,3.984,5.759,7.202,7.867,138.1,BIN_4,CENTER
1962.668,453.549,0.0,2.4,14.4,31.8,5.1,0.508,0.403,0.941,6.289,169.9,BIN_4,CENTER
1962.668,453.549,151.879,2.52,14.0,27.3,4.1,5.106,5.864,0.797,5.828,142.2,BIN_5,CENTER
1962.668,453.549,346.524,2.34,16.4,31.1,4.4,1.226,0.605,0.652,7.512,156.9,BIN_4,CENTER
1962.668,453.549,0.0,2.34,13.4,27.5,3.0,1.658,0.836,0.291,5.894,174.2,BIN_4,CENTER
1962.668,453.549,0.0,2.42,14.8,40.7,7.4,2.132,0.537,0.705,4.866,161.7,BIN_2,CENTER
1962.668,453.549,0.0,0.023,22.5,31.1,4.2,1.251,0.406,1.261,5.622,173.0,BIN_3,CENTER
1962.668,453.549,0.0,2.37,14.9,26.5,4.6,1.157,0.834,1.534,7.868,184.4,BIN_4,CENTER
1962.668,453.549,0.0,2.23,20.2,32.3,4.1,0.548,0.356,0.448,8.179,154.5,BIN_4,CENTER
1962.668,453.549,0.0,2.43,12.9,34.9,3.5,0.665,0.271,0.911,10.141,157.6,BIN_4,CENTER
1962.668,453.549,0.0,2.43,17.3,35.1,4.0,0.712,3.282,0.401,5.744,180.7,BIN_4,CENTER
1962.668,453.549,0.0,2.34,16.1,40.8,5.0,0.758,0.58,2.768,5.738,176.5,BIN_4,CENTER
1962.668,453.549,0.0,2.37,14.4,36.7,3.7,0.533,0.931,0.356,11.041,147.0,BIN_5,CENTER
1962.668,453.549,0.0,2.44,18.9,40.7,2.7,0.685,2.671,0.237,6.331,158.2,BIN_4,CENTER
1962.668,453.549,444.727,2.9,15.6,27.9,4.6,2.941,5.92,1.58,6.065,153.9,BIN_5,CENTER
1962.668,453.549,0.0,2.89,16.4,34.3,5.2,1.973,1.206,0.256,6.544,170.5,BIN_5,CENTER
1962.668,453.549,0.0,2.46,18.9,38.5,5.5,0.399,0.626,1.039,5.582,181.7,BIN_5,CENTER
1962.668,453.549,329.653,2.52,7.0,16.5,5.0,3.747,1.898,1.193,4.491,153.7,BIN_5,CENTER
1962.668,453.549,0.0,2.52,15.5,32.9,4.9,2.552,1.128,3.168,6.135,145.9,BIN_5,CENTER
1962.668,453.549,0.0,2.55,5.3,22.9,3.1,0.778,1.863,0.901,6.221,146.2,BIN_5,CENTER
1962.668,453.549,0.0,2.21,17.6,38.7,3.9,1.638,0.168,1.375,9.563,162.3,BIN_4,CENTER
1962.668,453.549,0.0,2.45,24.4,27.7,5.1,0.286,0.421,1.921,7.801,147.2,BIN_3,CENTER
1962.668,453.549,0.0,2.19,10.3,13.3,2.9,0.496,0.0,0.262,4.968,132.3,BIN_4,CENTER
1962.668,453.549,0.0,2.35,22.3,27.7,5.2,0.952,0.581,0.182,5.575,187.9,BIN_2,CENTER
1962.668,453.549,0.0,2.43,12.6,48.0,4.6,2.784,0.76,0.792,6.459,163.0,BIN_4,CENTER
1962.668,453.549,0.0,2.45,24.0,40.1,2.9,0.597,1.149,2.669,3.175,159.7,BIN_4,CENTER
1962.668,453.549,0.0,2.29,16.1,28.6,2.0,0.322,0.23,0.031,7.81,122.5,BIN_4,CENTER
1962.668,453.549,19.652,2.46,4.4,24.2,6.2,1.431,2.554,0.445,4.802,166.8,BIN_4,CENTER
1962.668,453.549,0.0,2.82,16.1,26.8,5.2,1.013,1.019,1.019,6.297,165.2,BIN_5,CENTER
1962.668,453.549,0.0,2.33,15.8,37.9,3.4,0.456,0.595,1.397,7.744,151.9,BIN_4,CENTER
194.0,470.0,671.914,2.5,16.7,44.7,11.3,55.527,0.235,3.118,3.939,212.3,BIN_1,EAST
201.0,441.3,80.24,2.49,19.2,34.1,9.0,11.471,0.271,1.249,4.524,187.8,BIN_1,EAST
78.0,425.1,0.0,2.55,23.5,44.4,12.7,42.181,0.093,0.0,3.099,171.8,BIN_1,EAST
104.0,423.0,105.025,2.52,25.1,31.4,12.6,42.733,0.167,0.355,6.091,200.3,BIN_1,EAST
38.0,355.2,855.537,2.83,16.8,55.3,17.1,36.34,0.0,1.429,0.413,208.7,BIN_1,EAST
173.0,476.3,0.0,2.6,12.9,26.3,15.3,64.042,0.745,1.538,4.92,241.9,BIN_1,EAST
98.0,527.3,0.0,2.46,23.9,28.8,10.1,26.986,0.041,2.542,5.767,228.6,BIN_1,EAST
57.0,401.5,0.0,2.75,35.1,31.8,11.9,33.565,0.242,0.0,3.765,191.7,BIN_2,EAST
106.0,521.3,0.0,2.63,24.5,30.1,12.2,43.408,0.38,0.368,7.273,198.9,BIN_1,EAST
38.0,339.0,0.0,2.49,15.0,19.7,14.2,31.075,0.156,0.084,4.786,151.2,BIN_1,EAST
43.0,432.6,0.0,2.74,9.9,33.0,17.5,84.866,0.922,0.182,5.663,175.9,BIN_1,EAST
100.0,466.5,0.0,2.51,16.6,31.1,11.7,35.026,0.073,0.067,6.761,191.4,BIN_1,EAST
104.0,427.7,0.0,2.57,23.1,26.4,16.2,58.233,0.587,0.059,3.726,187.5,BIN_1,EAST
120.0,460.1,0.0,2.62,16.3,23.6,20.3,75.897,0.566,0.135,6.157,266.7,BIN_1,EAST
169.0,513.2,0.0,2.82,15.3,39.0,14.3,51.288,0.453,1.321,4.449,194.9,BIN_1,EAST
107.0,461.3,51.169,2.76,21.0,36.5,13.7,35.858,0.18,0.098,6.243,205.1,BIN_1,EAST
646.0,428.8,115.391,2.8,18.1,27.7,7.6,23.863,1.329,1.024,4.636,193.9,BIN_5,EAST
378.0,526.5,65.838,2.58,9.2,18.7,13.1,36.595,0.886,0.831,4.816,209.2,BIN_1,EAST
88.0,561.4,2771.12,2.39,23.0,32.5,12.3,0.045,0.0,0.0,6.839,261.0,BIN_1,EAST
244.0,500.6,38.49,2.65,15.1,32.6,8.8,3.598,1.144,0.713,5.553,186.9,BIN_4,EAST
139.0,507.4,129.45,2.53,20.6,32.3,9.1,0.415,0.677,0.21,5.023,246.4,BIN_1,EAST
788.0,487.0,430.272,2.58,16.9,31.9,7.7,4.568,1.216,1.388,6.59,195.8,BIN_5,EAST
87.0,457.3,0.0,2.57,17.4,23.4,14.6,0.819,0.044,0.069,6.415,216.8,BIN_1,EAST
209.0,560.5,0.0,2.5,20.0,45.2,15.7,1.157,0.028,0.028,4.864,224.6,BIN_1,EAST
86.0,505.2,0.0,2.6,9.6,47.8,9.3,3.498,0.325,1.809,5.039,192.6,BIN_2,EAST
345.0,531.7,0.0,2.54,16.1,42.1,12.4,0.864,0.557,0.1,5.76,216.7,BIN_1,EAST
